cellular root,domain,clade,kingdom,subkingdom,phylum,subphylum,class,no rank,order,family,genus,species,input_species,names_match,subclass,suborder,subfamily,species group,tribe,infraclass,cohort,infraorder,superfamily
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus luteus,Suillus luteus 16.09.17.av07 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus luteus,Suillus luteus UH-Slu-Lm8-n1 v3.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus occidentalis,Suillus occidentalis FC124 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus ochraceoroseus,Suillus ochraceoroseus FC498 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus paluster,Suillus paluster FC165 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus placidus,Suillus placidus DOB743 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus placidus,Suillus placidus S07 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus plorans,Suillus plorans S12 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus pseudogranulatus,Suillus pseudogranulatus FC45 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus punctipes,Suillus punctipes FC325 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus pungens,Suillus pungens FC27 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus quiescens,Suillus quiescens AUS222 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus quiescens,Suillus quiescens AUS223 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus quiescens,Suillus quiescens FC197 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus quiescens,Suillus quiescens FC198 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus quiescens,Suillus quiescens NZ227 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Suillus,Boletales,Suillaceae,Suillus,Suillus sp.,Suillus sp. nov. FC429 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus spraguei,Suillus spraguei EM44 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus subalutaceus,Suillus subalutaceus FC151 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus subaureus,Suillus subaureus MN1 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus tomentosus,Suillus tomentosus FC115 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus variegatus,Suillus variegatus UH-Sva-Z1 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus viscidus,Suillus viscidus S02 v2.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus weaverae,Suillus weaverae EM37 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Termitomyces,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp.,Termitomyces sp. J132,Yes,Agaricomycetidae,Tricholomatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Anthracoideaceae,Testicularia,Testicularia cyperi,Testicularia cyperi MCA 3645 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Cantharellales,Ceratobasidiaceae,Thanatephorus,Thanatephorus cucumeris,Thanatephorus cucumeris MPI-SDFR-AT-0096 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Thelephorales,Thelephoraceae,Thelephora,Thelephora ganbajun,Thelephora ganbajun P2 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Thelephorales,Thelephoraceae,Thelephora,Thelephora terrestris,Thelephora terrestris UH-Tt-Lm1 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Tilletia,Tilletia caries,Tilletia caries DAOM 238032,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Tilletia,Tilletia controversa,Tilletia controversa DAOM 236426,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Tilletia,Tilletia indica,Tilletia indica DAOM 236416,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Tilletia,Tilletia maclaganii,Tilletia maclaganii Tm001 NY21 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Tilletia,Tilletia walkeri,Tilletia walkeri DAOM 236422,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Georgefischeriales,Tilletiariaceae,Tilletiaria,Tilletiaria anomala,Tilletiaria anomala UBC 951 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Robbauerales,Robbaueraceae,Robbauera,Robbauera albescens,Tilletiopsis albescens v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,unclassified Tilletiopsis,Entylomatales,,Tilletiopsis,Tilletiopsis sp.,Tilletiopsis sp. TKC30 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,Entylomatales incertae sedis,Entylomatales,,Tilletiopsis,Tilletiopsis washingtonensis,Tilletiopsis washingtonensis MCA 4186 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Lenzites,Lenzites betulinus,Trametes betulina CIRM-BRFM 1801 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Trametes,Trametes cingulata,Trametes cingulata CIRM-BRFM 1805 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Trametes,Trametes gibbosa,Trametes gibbosa CIRM-BRFM 1770 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Pilatotrama,Pilatotrama ljubarskyi,Trametes ljubarskyi CIRM-BRFM 1659 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Trametes,Trametes maxima,Trametes maxima CIRM-BRFM 1813 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Trametes,Trametes meyenii,Trametes meyenii CIRM-BRFM 1810 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Trametes,Trametes polyzona,Trametes polyzona CIRM-BRFM 1798 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Trametes,Trametes pubescens,Trametes pubescens FBCC735,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Trametes,Trametes versicolor,Trametes versicolor ATCC 20869,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Trametes,Trametes versicolor,Trametes versicolor v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Irpicaceae,Trametopsis,Trametopsis cervina,Trametopsis cervina CIRM-BRFM 1824 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Tremellomycetes,,Tremellales,Tremellaceae,Tremella,Tremella mesenterica,Tremella mesenterica Fries v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Hymenochaetales,Hirschioporaceae,Hirschioporus,Hirschioporus abietinus,Trichaptum abietinum L-15831 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Tricholomataceae,Tricholoma,Tricholoma matsutake,Tricholoma matsutake 945 v3.0,Yes,Agaricomycetidae,Tricholomatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Tricholomataceae,Tricholoma,Tricholoma populinum,Tricholoma populinum 2016PMI031 v1.0,Yes,Agaricomycetidae,Tricholomatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Tremellomycetes,,Trichosporonales,Trichosporonaceae,Trichosporon,Trichosporon asahii,Trichosporon asahii var. asahii CBS 2479,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Tremellomycetes,,Trichosporonales,Trichosporonaceae,Trichosporon,Trichosporon asahii,Trichosporon asahii var. asahii CBS 8904,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Tremellomycetes,,Trichosporonales,Trichosporonaceae,Haglerozyma,Haglerozyma chiarellii,Trichosporon chiarellii MYA-4694 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Tremellomycetes,,Trichosporonales,Trichosporonaceae,Pascua,Pascua guehoae,Trichosporon guehoae v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Tremellomycetes,,Trichosporonales,Trichosporonaceae,,Trichosporon,Trichosporon oleaginosus IBC0246 v1.0,Genus_Search,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Tritirachiomycetes,unclassified Tritirachium,Tritirachiales,Tritirachiaceae,Tritirachium,Tritirachium sp.,Tritirachium sp. CBS 265.96 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Truncocolumellaceae,Truncocolumella,Truncocolumella citrina,Truncocolumella citrina FC456 v1.1,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella calospora,Tulasnella calospora AL13/4D v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella calospora,Tulasnella calospora UAMH 9824 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella helicospora,Tulasnella helicospora OP6.3d v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Tulasnellaceae,Cantharellales,Tulasnellaceae,,Tulasnella sp. JGI-2019a,Tulasnella inquilina UAMH 7632 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella irregularis,Tulasnella irregularis AM1.12e v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Tulasnella,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella sp.,Tulasnella sp 1423-3 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Tulasnella,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella sp.,Tulasnella sp. 419 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Tulasnella,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella sp.,Tulasnella sp. 425 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Tulasnella,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella sp.,Tulasnella sp. 427 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Boletaceae,Tylopilus,Tylopilus felleus,Tylopilus felleus Maridalen v1.0,Yes,Agaricomycetidae,Boletineae,Boletoideae,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Typhula,Agaricales,Typhulaceae,Typhula,Typhula sp.,Typhula sp. TRa3160C v1.0,Yes,Agaricomycetidae,Pleurotineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Dacrymycetes,Dacrymycetes incertae sedis,,Unilacrymaceae,Unilacryma,Unilacryma unispora,Unilacryma unispora MAFF 240146 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Urocystidales,Urocystidaceae,Urocystis,Urocystis occulta,Urocystis occulta CBS 102.71 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Urocystidales,Urocystidaceae,Urocystis,Urocystis primulicola,Urocystis primulicola RUB 030670 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Cintractiaceae,Ustanciosporium,Ustanciosporium gigantosporum,Ustanciosporium gigantosporum RK316 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Ustilago,Ustilago bromivora,Ustilago bromivora UB2112,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Ustilago,Ustilago hordei,Ustilago hordei Uh4857_4,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,Ustilaginales incertae sedis,Ustilaginales,,Mycosarcoma,Mycosarcoma maydis,Ustilago maydis 521 v2.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Russulales,Lachnocladiaceae,Vararia,Vararia minispora,Vararia minispora EC-137 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Gloeophyllales,Gloeophyllaceae,Veluticeps,Veluticeps abietina,Veluticeps abietina OMC1657 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Violaceomycetales,Violaceomycetaceae,Violaceomyces,Violaceomyces palustris,Violaceomyces palustris SA 807 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Pluteaceae,Volvariella,Volvariella volvacea,Volvariella volvacea V23,Yes,Agaricomycetidae,Pluteineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Corticiales,Vuilleminiaceae,Vuilleminia,Vuilleminia comedens,Vuilleminia comedens VcCUCC2015_SSI3 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Corticiales,Vuilleminiaceae,Vuilleminia,Vuilleminia comedens,Vuilleminia comedens VcCUCC2015_SSI6 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Wallemiomycotina,Wallemiomycetes,,Wallemiales,Wallemiaceae,Wallemia,Wallemia ichthyophaga,Wallemia ichthyophaga EXF-994,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Wallemiomycotina,Wallemiomycetes,,Wallemiales,Wallemiaceae,Wallemia,Wallemia mellicola,Wallemia mellicola v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Phaeolaceae,Wolfiporia,Wolfiporia cocos,Wolfiporia cocos MD-104 SS10 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Tremellomycetes,,Cystofilobasidiales,Mrakiaceae,Phaffia,Phaffia rhodozyma,Xanthophyllomyces dendrorhous CBS 6938 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Tremellomycetes,,Cystofilobasidiales,Mrakiaceae,Phaffia,Phaffia rhodozyma,Xanthophyllomyces dendrorhous UBV-AX4 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Steccherinaceae,Xanthoporus,Xanthoporus peckianus,Xanthoporus peckianus DAOM 52321 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Corticiales,Corticiaceae,Phlebiella,Phlebiella tulasnelloidea,Xenasmatella tulasnelloidea OMC1662 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Corticiales,Corticiaceae,Phlebiella,Phlebiella vaga,Xenasmatella vaga CBS212.54 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Boletaceae,Xerocomellus,Xerocomellus pruinatus,Xerocomellus pruinatus BavarianF63 v1.0,Yes,Agaricomycetidae,Boletineae,Boletoideae,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Boletaceae,Imleria,Imleria badia,Xerocomus badius 84.06 v1.0,No,Agaricomycetidae,Boletineae,Xerocomoideae,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Xylodon,Hymenochaetales,Schizoporaceae,Xylodon,Xylodon sp. OMC1960,Xylodon remissus sp. n. OMC1960 v1.0,No,,,,,,,,,
